id,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,host_is_superhost
1431107300502079181,Bushwick,40.68820946183168,-73.9079736375189,Private room in rental unit,Private room,1,1.0,1.0,69.03,26,56,86,361,0,,0.0,0,0.0,No
1431163615429546746,Ditmars Steinway,40.77485371854044,-73.9019337999733,Private room in home,Private room,4,2.0,2.0,589.67,13,30,54,140,4,5.0,0.73,51,30073.0,No
1431223852948407524,Midtown,40.75397,-73.98025,Entire rental unit,Entire home/apt,2,1.0,1.0,245.35,3,17,29,137,34,4.76,2.94,255,62564.0,Yes
1416631365909681154,East Village,40.72998,-73.98139,Entire rental unit,Entire home/apt,4,2.0,2.0,165.93,0,0,16,240,0,,0.0,0,0.0,No
1416783555803965476,East Harlem,40.78578,-73.94325,Entire rental unit,Entire home/apt,4,2.0,3.0,164.6,14,44,74,74,0,,0.0,0,0.0,No
1416818438430099965,Prospect-Lefferts Gardens,40.6574,-73.94555,Private room in rental unit,Private room,1,1.0,1.0,64.73,0,29,59,334,3,5.0,0.3,180,11651.0,No
1431245835188814538,Upper West Side,40.79683,-73.96168,Private room in rental unit,Private room,1,1.0,1.0,80.03,9,27,27,82,3,5.0,0.43,180,14405.0,Yes
1431256849340245955,Flushing,40.76364917564339,-73.82975175388347,Private room in home,Private room,1,1.0,1.0,45.0,0,21,36,36,0,,0.0,0,0.0,Yes
1431321532725027261,East Flatbush,40.65445,-73.94153,Private room in rental unit,Private room,2,1.0,1.0,87.08,30,60,90,365,0,,0.0,0,0.0,No
1431381033481170872,Bushwick,40.68786335788345,-73.90933616174203,Private room in rental unit,Private room,1,1.0,1.0,69.03,26,56,86,361,1,1.0,1.0,60,4142.0,No
1431407794447217629,Theater District,40.76062,-73.986359,Room in hotel,Private room,2,1.0,1.0,271.32,8,34,64,252,189,3.96,16.43,255,69187.0,No
1431409034032225474,Theater District,40.76062,-73.986359,Room in hotel,Private room,2,1.0,1.0,280.34,8,34,64,273,67,3.93,5.83,255,71487.0,No
1431409789277682529,Theater District,40.76062,-73.986359,Room in hotel,Private room,2,1.0,1.0,289.35,8,34,64,272,31,3.68,2.76,255,73784.0,No
1431439443073662226,Greenpoint,40.732905,-73.9523656,Entire rental unit,Entire home/apt,3,2.0,2.0,177.19,0,0,0,164,0,,0.0,0,0.0,No
1431881409407245702,Gramercy,40.7346667,-73.98354979999999,Entire condo,Entire home/apt,4,2.0,2.0,402.78,0,0,0,164,0,,0.0,0,0.0,Yes
1432042744827987785,East Harlem,40.80867432543128,-73.93819082468671,Entire rental unit,Entire home/apt,2,1.0,1.0,197.3,1,31,61,336,0,,0.0,0,0.0,No
1432060627418167478,Bushwick,40.6944,-73.91206,Entire rental unit,Entire home/apt,8,4.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,Yes
1432095733458937667,Harlem,40.8066452,-73.9459759,Private room in home,Private room,1,1.0,1.0,61.17,0,10,40,130,1,5.0,1.0,60,3670.0,Yes
1432138273611665220,Rosedale,40.65335207679997,-73.74083254687623,Entire home,Entire home/apt,1,1.0,1.0,169.25,29,59,89,364,0,,0.0,0,0.0,No
1432270354011613672,Hollis,40.71163615228102,-73.75968843270908,Entire home,Entire home/apt,8,3.0,4.0,291.87,0,0,0,195,0,,0.0,0,0.0,Yes
1415979120155764343,Two Bridges,40.71155186281885,-73.99385821060773,Entire rental unit,Entire home/apt,3,2.0,1.0,216.91500000000002,0,0,0,0,1,5.0,0.14,60,0.0,Yes
1416001779988777115,Upper West Side,40.7982622,-73.961457,Entire townhouse,Entire home/apt,10,5.0,1.0,216.91500000000002,0,5,5,27,0,,0.0,0,0.0,Yes
1416001993407159908,Hell's Kitchen,40.7629819146002,-73.99447203032749,Entire rental unit,Entire home/apt,3,1.0,1.0,232.3,0,1,15,289,1,5.0,0.12,60,13938.0,No
1442426923161929673,Queens Village,40.7127648,-73.7511201,Private room in home,Private room,1,1.0,1.0,49.83,15,45,75,350,4,5.0,0.38,240,11959.0,Yes
1442428955417081560,Canarsie,40.64404,-73.89527,Private room in home,Private room,2,1.0,1.0,177.0,0,0,0,165,5,5.0,0.68,64,11328.0,No
1442787434535976701,Cypress Hills,40.687274387531104,-73.87048105039928,Private room in home,Private room,1,1.0,1.0,101.0,0,0,0,0,1,5.0,0.26,60,0.0,Yes
1442792041278332779,Greenwich Village,40.73184579999999,-73.9999292,Entire rental unit,Entire home/apt,1,1.0,1.0,78.49,0,3,3,118,3,5.0,0.3,180,14128.0,Yes
1443013424940483793,Long Island City,40.74693,-73.95578,Entire rental unit,Entire home/apt,4,1.0,1.0,210.2,0,2,27,302,1,5.0,0.1,60,12612.0,No
1416823516875641518,Howard Beach,40.65214,-73.82752,Private room in home,Private room,1,1.0,1.0,78.57,14,44,74,349,0,,0.0,0,0.0,No
1416880481467497335,Downtown Brooklyn,40.69185706074353,-73.98751773478894,Entire rental unit,Entire home/apt,3,1.0,1.0,376.1,27,57,67,70,0,,0.0,0,0.0,No
1443535980440746763,Hell's Kitchen,40.76052,-73.99268,Entire rental unit,Entire home/apt,5,2.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,No
1443610229513434014,Williamsburg,40.70752975605961,-73.94261133414598,Entire rental unit,Entire home/apt,4,2.0,2.0,194.69,5,9,9,187,1,5.0,0.1,60,11681.0,No
1443610444839997665,North Riverdale,40.90473,-73.90002,Entire rental unit,Entire home/apt,3,1.0,2.0,92.65,0,0,12,287,0,,0.0,0,0.0,No
1443650033948551393,Woodside,40.74315,-73.9101,Private room in home,Private room,1,1.0,1.0,44.27,2,32,62,62,3,5.0,0.27,180,7969.0,No
1443651635015825150,Ridgewood,40.69424981528476,-73.90186118888549,Entire rental unit,Entire home/apt,4,3.0,3.0,184.61,0,2,13,273,0,,0.0,0,0.0,No
1443702761828456737,Astoria,40.76817,-73.91244,Entire rental unit,Entire home/apt,2,1.0,1.0,308.1,30,60,90,179,1,5.0,0.1,60,18486.0,Yes
1443726687163433447,Harlem,40.819002,-73.9439938,Entire rental unit,Entire home/apt,3,1.0,1.0,105.1,0,22,52,327,0,,0.0,0,0.0,Yes
1444361816139266163,Lower East Side,40.71194,-73.98959,Entire rental unit,Entire home/apt,2,1.0,1.0,184.36,7,7,7,232,0,,0.0,0,0.0,Yes
1444367137899199563,Fort Greene,40.6975108,-73.9772777,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,1,3.0,0.11,60,0.0,No
1444424752854213072,Harlem,40.8193,-73.94691,Entire rental unit,Entire home/apt,2,1.0,1.0,127.23,2,2,13,288,2,3.0,0.17,120,15268.0,Yes
1444441550733458073,Harlem,40.82655,-73.9511,Private room in condo,Private room,2,2.0,2.0,782.47,23,53,83,358,0,,0.0,0,0.0,No
1444466789913170608,Crown Heights,40.67465,-73.9578,Private room in rental unit,Private room,1,1.0,1.0,68.23,7,7,24,299,0,,0.0,0,0.0,No
1444497972042807274,Midtown,40.74717,-73.9869,Entire rental unit,Entire home/apt,4,2.0,2.0,731.18,13,42,72,347,1,5.0,0.24,60,43871.0,Yes
1444916331249989136,Bushwick,40.69432,-73.92375,Private room in condo,Private room,2,1.0,1.0,252.0,0,0,0,85,0,,0.0,0,0.0,No
1445074653639473752,Parkchester,40.82885,-73.88132,Private room in rental unit,Private room,2,1.0,1.0,101.0,0,0,0,0,18,5.0,1.5,230,0.0,Yes
1432656382358388589,Harlem,40.82627,-73.93732,Entire rental unit,Entire home/apt,5,2.0,2.0,95.57,0,4,34,279,1,5.0,0.12,60,5734.0,No
1432706895727131275,Stapleton,40.62869429354892,-74.0796832212806,Private room in rental unit,Private room,2,1.0,1.0,52.21,29,59,89,364,0,,0.0,0,0.0,No
1432844643387731608,East New York,40.6627604,-73.8671337,Private room in home,Private room,2,1.0,1.0,52.1,1,31,61,151,1,3.0,0.1,60,3126.0,No
1432845203156908598,Harlem,40.82776,-73.94438,Shared room in rental unit,Shared room,2,1.0,1.0,66.46,30,60,90,365,0,,0.0,0,0.0,No
1432861493605780173,Upper West Side,40.80003,-73.96026,Private room in rental unit,Private room,2,1.0,1.0,66.15,11,24,54,329,0,,0.0,0,0.0,No
1432869347938212222,Harlem,40.79981,-73.95416,Private room in rental unit,Private room,2,1.0,1.0,65.89,30,60,90,365,1,4.0,0.1,60,3953.0,No
1432873030445768894,Harlem,40.80123401566782,-73.95434356065564,Private room in rental unit,Private room,2,1.0,1.0,69.77,30,60,90,365,2,4.5,0.79,120,8372.0,No
1432873795936250809,Washington Heights,40.85612896400472,-73.9319618355608,Entire rental unit,Entire home/apt,2,1.0,1.0,109.51,6,36,66,66,2,3.0,0.19,120,13141.0,Yes
1433340516262371729,Grant City,40.5833894,-74.1079606,Private room in home,Private room,2,1.0,1.0,112.77,30,60,90,125,0,,0.0,0,0.0,No
1433381529653166754,Olinville,40.884675,-73.864524,Private room in rental unit,Private room,1,1.0,1.0,59.03,0,0,12,287,0,,0.0,0,0.0,No
1433605916811085516,Forest Hills,40.7203644041493,-73.84266929651172,Entire rental unit,Entire home/apt,4,2.0,2.0,187.11,14,31,61,92,0,,0.0,0,0.0,Yes
1433966348182006470,Williamsburg,40.71378,-73.94849,Entire home,Entire home/apt,2,2.0,2.0,204.67,0,12,30,286,0,,0.0,0,0.0,No
1434025796037819596,Upper West Side,40.789085900942304,-73.96996437616103,Entire rental unit,Entire home/apt,2,1.0,1.0,143.36,0,12,16,135,0,,0.0,0,0.0,No
1434046577211118948,Roosevelt Island,40.7653779,-73.9474843,Entire rental unit,Entire home/apt,4,2.0,2.0,220.33,13,43,65,321,0,,0.0,0,0.0,No
1434058157431098290,Bushwick,40.704178081721146,-73.92861691611319,Entire home,Entire home/apt,4,1.0,2.0,511.82,15,45,74,249,19,5.0,1.65,243,124372.0,Yes
1445096330163449724,Bedford-Stuyvesant,40.69445,-73.93282,Private room in rental unit,Private room,1,1.0,1.0,66.37,0,14,44,319,0,,0.0,0,0.0,No
1445107911709381570,Bedford-Stuyvesant,40.69393,-73.93248,Private room in rental unit,Private room,1,1.0,1.0,63.72,0,14,44,319,0,,0.0,0,0.0,No
1445119955251889050,Bedford-Stuyvesant,40.68827,-73.94964,Private room in rental unit,Private room,2,1.0,1.0,121.7,30,60,90,365,0,,0.0,0,0.0,No
1445169185870831358,East Elmhurst,40.75956834087309,-73.88343822573577,Private room in home,Private room,2,1.0,1.0,138.5,12,22,34,288,39,4.87,3.75,255,35318.0,Yes
1445246561735100625,Jamaica Estates,40.7175,-73.80621,Private room in home,Private room,1,1.0,1.0,40.55,0,14,44,319,3,3.67,0.57,180,7299.0,No
1445577431042940780,Jackson Heights,40.75313,-73.86364,Private room in home,Private room,2,1.0,1.0,72.3,0,13,14,288,1,5.0,0.13,60,4338.0,Yes
1445603505529681162,Rockaway Beach,40.5877688,-73.8156807,Private room in home,Private room,2,1.0,1.0,90.34,28,58,88,177,0,,0.0,0,0.0,No
1445606729621497353,East Village,40.72949,-73.9846,Entire rental unit,Entire home/apt,4,1.0,2.0,681.0,6,23,48,294,44,4.91,3.91,255,173655.0,Yes
1445612393342741087,Hell's Kitchen,40.75561,-73.99302,Room in hotel,Hotel room,2,1.0,1.0,225.0,0,23,53,284,4,5.0,0.56,51,11475.0,No
1445612408017952547,Hell's Kitchen,40.7556124,-73.9930218,Room in hotel,Hotel room,2,1.0,1.0,225.0,0,23,53,284,0,,0.0,0,0.0,No
1445612470358206846,Hell's Kitchen,40.75561,-73.99302,Room in hotel,Hotel room,2,1.0,1.0,345.0,0,9,19,182,0,,0.0,0,0.0,No
1445612474570459567,Hell's Kitchen,40.75561,-73.99302,Room in hotel,Hotel room,2,1.0,1.0,345.0,0,9,19,182,0,,0.0,0,0.0,No
1445638989300001135,Jackson Heights,40.75249,-73.86197,Private room in home,Private room,2,1.0,1.0,65.83,0,13,14,288,1,5.0,0.11,60,3950.0,Yes
1445645330726269806,Midtown,40.74719899999999,-73.9878197,Entire rental unit,Entire home/apt,2,1.0,1.0,275.25,13,39,54,111,15,4.0,1.81,192,52848.0,No
1445649617929460280,Midtown,40.74719899999999,-73.9878197,Entire rental unit,Entire home/apt,4,1.0,2.0,313.23,13,37,67,147,11,4.55,1.22,141,44165.0,No
1445657735989441446,Midtown,40.75337,-73.96616,Room in hotel,Hotel room,3,1.0,1.0,432.0,13,38,68,343,4,3.5,0.44,51,22032.0,No
1445657738356846166,Midtown,40.7533687,-73.9661558,Room in hotel,Hotel room,3,1.0,1.0,432.0,13,38,68,343,6,3.67,0.85,77,33264.0,No
1445657756574873724,Midtown,40.7533687,-73.9661558,Room in hotel,Hotel room,2,1.0,1.0,405.0,24,54,83,357,0,,0.0,0,0.0,No
1445657776864655659,Midtown,40.7533687,-73.9661558,Room in hotel,Hotel room,4,2.0,2.0,729.0,16,30,58,304,1,4.0,0.43,13,9477.0,No
1445657778202805163,Midtown,40.75337,-73.96616,Room in hotel,Hotel room,4,2.0,2.0,729.0,16,30,58,304,28,4.5,4.88,255,185895.0,No
1445657883269221895,Midtown,40.75337,-73.96616,Room in hotel,Hotel room,2,1.0,1.0,462.0,24,54,83,357,5,4.4,0.94,64,29568.0,No
1445696399294548212,Hell's Kitchen,40.7538267,-73.9946043,Room in hotel,Hotel room,4,1.0,2.0,226.0,29,55,85,348,0,,0.0,0,0.0,No
1445696404107613174,Hell's Kitchen,40.75383,-73.9946,Room in hotel,Hotel room,4,1.0,2.0,226.0,27,53,83,346,7,4.29,2.69,90,20340.0,No
1445696405031341358,Hell's Kitchen,40.75383,-73.9946,Room in hotel,Hotel room,8,2.0,4.0,451.0,22,47,77,340,3,4.67,1.53,38,17138.0,No
1445696410573867233,Hell's Kitchen,40.75383,-73.9946,Room in hotel,Hotel room,8,1.0,2.0,445.0,27,57,87,362,0,,0.0,0,0.0,No
1445696411392807849,Hell's Kitchen,40.75383,-73.9946,Room in hotel,Hotel room,2,1.0,1.0,205.0,29,59,89,358,0,,0.0,0,0.0,No
1445696411752658886,Hell's Kitchen,40.75383,-73.9946,Room in hotel,Hotel room,8,2.0,4.0,507.0,22,47,77,340,0,,0.0,0,0.0,No
1445696415216918411,Hell's Kitchen,40.7538267,-73.9946043,Room in hotel,Hotel room,8,1.0,2.0,445.0,27,57,87,362,0,,0.0,0,0.0,No
1445696426174864260,Hell's Kitchen,40.7538267,-73.9946043,Room in hotel,Hotel room,2,1.0,1.0,205.0,29,59,89,358,0,,0.0,0,0.0,No
1445696430547920817,Hell's Kitchen,40.7538267,-73.9946043,Room in hotel,Hotel room,6,1.0,1.0,340.0,26,45,74,348,30,4.4,2.72,255,86700.0,No
1445696434553126741,Hell's Kitchen,40.75383,-73.9946,Room in hotel,Hotel room,6,1.0,1.0,340.0,24,44,73,347,1,4.0,0.09,13,4420.0,No
1445696449072619996,Hell's Kitchen,40.75383,-73.9946,Room in hotel,Hotel room,8,1.0,2.0,466.0,25,54,84,359,0,,0.0,0,0.0,No
1445696452279972520,Hell's Kitchen,40.75383,-73.9946,Room in hotel,Hotel room,8,1.0,2.0,466.0,25,54,84,359,1,5.0,0.6,13,6058.0,No
1445696452324669276,Hell's Kitchen,40.75383,-73.9946,Room in hotel,Hotel room,2,1.0,1.0,205.0,29,59,89,346,0,,0.0,0,0.0,No
1445696473007645335,Hell's Kitchen,40.7538267,-73.9946043,Room in hotel,Hotel room,2,1.0,1.0,205.0,29,59,89,346,0,,0.0,0,0.0,No
1434309527024408916,Bay Ridge,40.6379764,-74.0350438,Private room in home,Private room,1,1.0,1.0,72.11,23,53,83,358,0,,0.0,0,0.0,No
1434454881983005436,Upper West Side,40.78370542126002,-73.98223422554489,Entire rental unit,Entire home/apt,2,2.0,2.0,152.06,0,4,34,304,0,,0.0,0,0.0,Yes
1434754289628895027,Upper East Side,40.7717976,-73.9564199,Entire rental unit,Entire home/apt,2,1.0,1.0,139.73,3,13,43,318,2,5.0,0.19,120,16768.0,No
1434768388830037734,Cypress Hills,40.6835,-73.88248,Private room in home,Private room,2,1.0,1.0,43.37,4,19,49,324,3,5.0,0.26,180,7807.0,Yes
1434772215499391316,Greenpoint,40.72941,-73.95759,Entire townhouse,Entire home/apt,4,3.0,3.0,309.1,1,31,61,151,3,5.0,0.31,180,55638.0,Yes
1435598547683604464,Roosevelt Island,40.75836,-73.95299,Entire rental unit,Entire home/apt,2,1.0,1.0,153.02,0,3,31,272,1,4.0,0.15,60,9181.0,No
1435661450353533827,Hell's Kitchen,40.75985,-73.99657,Entire rental unit,Entire home/apt,5,2.0,1.0,812.36,20,20,44,134,0,,0.0,0,0.0,No
1435681603093437937,Ridgewood,40.69544,-73.90159,Private room in rental unit,Private room,1,1.0,1.0,101.0,0,0,0,0,0,,0.0,0,0.0,No
1435784822192863665,Astoria,40.75514664125045,-73.92305513897806,Entire rental unit,Entire home/apt,2,1.0,1.0,366.17,24,38,38,262,1,2.0,1.0,60,21970.0,No
1435997620643461305,East Elmhurst,40.76753,-73.87947,Private room in home,Private room,2,1.0,1.0,101.0,30,60,90,365,0,,0.0,0,0.0,No
1436208824316384772,West Village,40.734152230834326,-74.00929909776623,Room in hotel,Private room,4,2.0,2.0,101.0,0,1,1,165,0,,0.0,0,0.0,No
1436225401093395258,Hell's Kitchen,40.75619,-73.99187,Entire rental unit,Entire home/apt,5,2.0,4.0,420.2,0,5,5,271,1,5.0,0.09,60,25212.0,No
1436288449664200287,Gramercy,40.732167,-73.9839442,Entire rental unit,Entire home/apt,3,1.0,1.0,261.47,0,6,36,311,0,,0.0,0,0.0,No
1436292347053608902,Upper East Side,40.77242660522461,-73.95455169677734,Entire rental unit,Entire home/apt,4,1.0,2.0,275.03,7,37,67,342,0,,0.0,0,0.0,No
1436560721702881026,Canarsie,40.63837,-73.90446,Entire rental unit,Entire home/apt,2,1.0,1.0,110.62,25,55,85,360,2,5.0,0.21,120,13274.0,No
1436810619316989905,Midtown,40.7636605,-73.9810351,Entire rental unit,Entire home/apt,4,2.0,1.0,216.91500000000002,0,2,2,2,0,,0.0,0,0.0,No
1436871209405010723,Bedford-Stuyvesant,40.684095281560566,-73.91875114749104,Private room in townhouse,Private room,2,1.0,1.0,192.1,0,7,17,17,13,5.0,1.17,166,31889.0,No
1436993586323743817,Crown Heights,40.6694563,-73.9576392,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,No
1437013848712699591,Long Island City,40.7607,-73.9287,Private room in rental unit,Private room,2,1.0,1.0,123.45,30,60,90,365,0,,0.0,0,0.0,No
1437050379697065080,Harlem,40.8242373,-73.9478417,Entire home,Entire home/apt,6,2.0,4.0,216.91500000000002,11,14,26,269,13,5.0,1.57,166,0.0,Yes
1437068541007638306,Windsor Terrace,40.65303324155221,-73.97852504345279,Entire home,Entire home/apt,4,3.0,4.0,293.7,22,52,82,262,0,,0.0,0,0.0,No
1437120503930375226,Cypress Hills,40.6755,-73.86188899999999,Private room in home,Private room,1,1.0,1.0,53.13,0,0,0,58,2,5.0,0.24,120,6376.0,Yes
1417017185022040886,Upper West Side,40.78745832970356,-73.97430070629919,Entire rental unit,Entire home/apt,3,1.0,2.0,264.27,10,40,70,345,0,,0.0,0,0.0,Yes
1417220611321319407,Rockaway Beach,40.58392773300278,-73.8171698525548,Entire rental unit,Entire home/apt,4,2.0,2.0,216.26,30,60,89,89,0,,0.0,0,0.0,No
1417338553384609170,Sunnyside,40.73742003291341,-73.92594983496794,Entire rental unit,Entire home/apt,8,3.0,4.0,142.81,0,0,21,132,1,4.0,0.71,60,8569.0,No
1417401696484076640,Port Morris,40.80995,-73.93066,Entire rental unit,Entire home/apt,4,2.0,2.0,173.33,30,60,90,365,0,,0.0,0,0.0,No
1417964869017061042,Harlem,40.8164376,-73.9407497,Entire rental unit,Entire home/apt,2,1.0,1.0,149.56,23,53,83,358,0,,0.0,0,0.0,No
1418262020426368596,Astoria,40.76900205142695,-73.93428371783772,Entire rental unit,Entire home/apt,12,3.0,6.0,342.0,19,49,73,333,63,4.54,6.24,255,87210.0,No
1418893618465652471,Howard Beach,40.6730127,-73.86058969999999,Private room in home,Private room,1,1.0,1.0,60.39,0,6,36,311,2,5.0,0.45,120,7247.0,Yes
1419022889362264708,Bedford-Stuyvesant,40.687353028379256,-73.92834346412403,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,0,0,0,2,5.0,0.17,26,0.0,Yes
1437126108125854884,Upper West Side,40.80086,-73.96026,Entire rental unit,Entire home/apt,4,4.0,4.0,261.51,0,13,13,238,1,5.0,1.0,60,15691.0,Yes
1437128339037327105,Red Hook,40.677284,-74.0046521,Entire rental unit,Entire home/apt,4,2.0,2.0,215.37,0,0,0,43,3,5.0,0.29,180,38767.0,No
1437191465116327422,Arverne,40.592956,-73.79773200000001,Entire home,Entire home/apt,2,1.0,1.0,43.02,9,24,31,298,0,,0.0,0,0.0,No
1437206925742621136,Country Club,40.8446641,-73.8170092,Entire home,Entire home/apt,4,1.0,4.0,117.7,5,29,51,318,0,,0.0,0,0.0,No
1437250523981799636,Woodhaven,40.6929312,-73.8495563,Entire rental unit,Entire home/apt,6,2.0,4.0,218.67,18,33,55,143,0,,0.0,0,0.0,Yes
1437489193231265423,Queens Village,40.71406,-73.73316,Entire rental unit,Entire home/apt,3,1.0,1.0,216.91500000000002,0,0,0,5,0,,0.0,0,0.0,No
1437558502175065750,Hell's Kitchen,40.7617008,-73.99962280000001,Entire rental unit,Entire home/apt,4,2.0,1.0,216.91500000000002,0,10,16,17,0,,0.0,0,0.0,No
1438209130000876047,Forest Hills,40.71849,-73.83655,Entire rental unit,Entire home/apt,4,1.0,2.0,103.39,0,0,0,196,0,,0.0,0,0.0,No
1438362729012267483,Bedford-Stuyvesant,40.69605,-73.94837,Private room in home,Private room,2,1.0,1.0,119.47,29,59,89,179,0,,0.0,0,0.0,No
1438405052694410158,Hell's Kitchen,40.7629644,-73.9920309,Entire rental unit,Entire home/apt,4,2.0,2.0,238.05,1,2,11,210,2,5.0,0.85,120,28566.0,No
1438522075887790357,Clinton Hill,40.6824831,-73.9662477,Entire rental unit,Entire home/apt,2,1.0,1.0,216.91500000000002,0,1,2,3,2,5.0,0.43,120,0.0,No
1438544871997763718,Bedford-Stuyvesant,40.68979,-73.924,Private room in casa particular,Private room,1,1.0,1.0,42.07,10,35,56,279,2,5.0,0.33,120,5048.0,No
1438686431347188407,Astoria,40.77356,-73.92758,Private room in rental unit,Private room,2,1.0,1.0,136.0,6,14,20,139,54,4.94,5.16,255,34680.0,Yes
1438751951893747692,Elmhurst,40.73292,-73.87568,Private room in home,Private room,1,1.0,1.0,95.93,20,50,80,170,61,4.95,6.08,255,24462.0,Yes
1439058228202377016,Cypress Hills,40.6866703,-73.871597,Private room in home,Private room,1,1.0,1.0,101.0,2,2,2,17,1,5.0,0.11,60,0.0,Yes
1439247877724095941,East Harlem,40.78836,-73.94876,Private room in rental unit,Private room,2,1.0,2.0,140.71,30,60,90,365,0,,0.0,0,0.0,No
1439452141371350715,Washington Heights,40.83641,-73.94442,Entire rental unit,Entire home/apt,2,2.0,1.0,154.07,0,18,48,323,0,,0.0,0,0.0,No
1439456776087046917,Cypress Hills,40.6755,-73.86188899999999,Private room in home,Private room,1,1.0,1.0,44.43,0,0,0,268,3,5.0,0.26,180,7997.0,Yes
1439514129643342776,Bedford-Stuyvesant,40.68344,-73.9188,Entire condo,Entire home/apt,4,2.0,1.0,216.91500000000002,0,0,0,0,0,,0.0,0,0.0,Yes
1439854060838241137,Forest Hills,40.7196074,-73.8430102,Entire rental unit,Entire home/apt,2,1.0,1.0,93.95,18,30,34,165,0,,0.0,0,0.0,No
